time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x_local,acceleration_y_local,acceleration_z_local,acceleration_x_world,acceleration_y_world,acceleration_z_world,angular_velocity_x,angular_velocity_y,angular_velocity_z,rotation_x,rotation_y,rotation_z,motor_thrust,engine_mass,dry_mass,mass,tvc_1_position_y,tvc_1_position_z,tvc_1_throttle,tvc_1_setpoint_y,tvc_1_setpoint_z,tvc_1_error_y,tvc_1_error_z
0.3040000000000002,0.044019755934251587,1.0103157261361077e-07,-2.2816898283860043e-08,0.8662187024350053,1.8086585831058693e-06,1.0717729201114652e-06,21.29291718443886,3.688759590926623e-05,0.00031812784189671,11.482917184439069,4.2244490827468246e-05,0.0003174405097969761,1.5487087148942565e-12,-4.025562333372797e-06,3.983109806248815e-06,4.239730271012092e-12,1.6188512399043204e-06,1.4642748977111578e-05,2494.0286641376533,5.6989477966101694e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0008577505640316743,8.484475350787977e-05,1.0,-2.0466377282976483e-08,-1.5950983884478516e-07,0.0,0.0
0.32500000000000023,0.06487610201854122,1.2775832444863427e-07,-9.107954561364152e-09,1.1260246916556034,9.832484989298585e-07,1.206355323843534e-06,22.989559745206567,0.00034113034044167017,0.00010713657699553588,13.179559745101544,0.0003479400860347455,0.00010774923423117255,1.747403749145648e-12,-4.419851077156629e-06,8.047395120831167e-07,5.5964313198120696e-12,-1.7801351203966226e-06,1.7017711216893237e-05,2866.785070917315,5.652470169491526e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00026543094280898766,0.0008330005191696092,1.0,1.4693378895452991e-08,-1.6331835546265117e-07,0.0,0.0
0.34600000000000025,0.09156240318607374,1.5481098604811586e-07,1.5297095864849275e-08,1.4214487045474036,1.3173195123897672e-06,1.7609026524155536e-06,24.685115714662157,-0.00040350673180997187,0.0006434884547627682,14.875115714717195,-0.00039554660767384623,0.0006463088226714006,2.4126182052155543e-12,-5.82248684581226e-06,8.714212829735457e-07,7.48581980896846e-12,-6.879863608333349e-06,1.8525901192889962e-05,3268.0868844766383,5.605992542372882e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0014864863868522956,-0.0009546706016738953,1.0,5.523880681381002e-08,-1.5590439744375106e-07,0.0,0.0
0.36700000000000027,0.12484100557994679,1.8868000234235317e-07,5.143585316132686e-08,1.7554915328140175,1.5170644329959265e-06,1.900678591509878e-06,26.782847176186877,-0.00040065186067086473,0.000137652135415457,16.972847176292447,-0.0003913230772440654,0.0001437872780586156,2.5599113958461923e-12,-5.678004466892476e-06,3.9800653399246355e-07,9.864321390284296e-12,-1.3450061006946682e-05,1.997960386394512e-05,3700.3558552539625,5.554119310344824e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00028121849781988256,-0.0008765839140157042,1.0,9.778715117166864e-08,-1.4869012967642988e-07,0.0,0.0
0.3880000000000003,0.16562794472961215,2.1193469068800763e-07,9.47998429824149e-08,2.1362726349420047,1.0194728221189307e-06,2.444010577605663e-06,28.84496988784776,0.0005467885769688286,-0.0002515870620041588,19.03496988775685,0.0005560310293009926,-0.00024153678358140404,3.781711059146744e-12,-6.265517560994682e-06,-2.236852902826362e-06,1.4456560521070871e-11,-2.032220968123633e-05,1.823044632527148e-05,4170.116507630478,5.500622432432434e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0005192972267475474,0.0010669517711243048,1.0,1.3194881174914245e-07,-1.2134296698958032e-07,0.0,0.0
0.4090000000000003,0.2148262483838457,2.409154761473757e-07,1.7546033208882575e-07,2.555451382951611,1.5031607585271482e-06,5.315360372302815e-06,30.612253540273503,-0.00012040737959008918,0.00032560039193563347,20.802253540123665,-0.00011172176642726708,0.00034233733535403687,6.44638377121466e-12,-1.3032442830079885e-05,-1.9259807808550078e-06,2.1449465694838473e-11,-3.207259830820967e-05,1.614617807996299e-05,4670.731534657511,5.439648648648658e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0005775685174440764,-0.00024137696482367445,1.0,1.848056678252047e-07,-9.590464046648512e-08,0.0,0.0
0.4300000000000003,0.27319144011325314,2.679311244314691e-07,2.8585256871384616e-07,3.0044717948848856,1.0692339958621042e-06,5.348984230469924e-06,31.060060970460377,2.297811163788581e-05,0.0002764409136541782,21.250060970225526,2.9826715245990675e-05,0.0003010564978530625,7.630776631515067e-12,-1.0536173692347516e-05,-4.1644317861928095e-06,3.241176876106387e-11,-4.601147984032339e-05,1.2394857065560717e-05,5195.396441460867,5.3784806896551764e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00046392139658552517,2.970669860611583e-05,1.0,2.407176936838095e-07,-6.69730221401936e-08,0.0,0.0
0.45100000000000035,0.340891989258813,2.9896443127904855e-07,4.026507776666775e-07,3.439699139782922,1.3793187350313783e-06,5.168804192161047e-06,30.057701865175968,-0.00012971687781831184,6.249698947544745e-05,20.247701865117904,-0.0001252002908284978,9.238605882600892e-05,6.678786628670819e-12,-6.6266047372514374e-06,-3.948404111383271e-06,4.3874400520751865e-11,-5.735400988608741e-05,8.383259405463289e-06,5709.235303529834,5.3170991379310446e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-6.199123332610828e-05,-0.00025539450336344667,1.0,2.7469389545131427e-07,-4.1509451493521245e-08,0.0,0.0
0.47200000000000036,0.41751120666843594,3.382248558908975e-07,5.301809829606432e-07,3.8538652091764916,3.1112339596031095e-06,6.971469721748264e-06,29.054316141105787,0.000572845437715965,0.0004155809140077367,19.244316140557352,0.000575473073539145,0.00044893989642391994,-1.162475887403374e-13,-7.99535452178209e-06,7.0435946610689e-07,5.305671305452857e-11,-6.624278045952125e-05,5.222115089409627e-06,6206.453027667765,5.255717586206913e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0007518853747770012,0.00112188584899291,1.0,2.916258277147565e-07,-2.2970918670426166e-08,0.0,0.0
0.4930000000000004,0.5025956366268076,4.0295061720874895e-07,7.003526509455479e-07,4.2448295620864265,3.168124753866635e-06,9.065971037107555e-06,27.784973434669105,0.0004580518252697704,5.787179853470939e-05,17.97497343452042,0.0004608326589022357,9.509998020691773e-05,3.493360226739418e-13,-9.774189577945866e-06,5.379291698253003e-07,5.2929786413665287e-11,-7.73287701485872e-05,5.765216716542205e-06,6685.35190737907,5.198339302325586e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-4.234554331541301e-05,0.0009360745854227994,1.0,3.1580735723382494e-07,-2.358986340376618e-08,0.0,0.0
0.5140000000000003,0.5955920925953085,4.879563594036811e-07,9.062103073331598e-07,4.60717186800376,3.975096498774764e-06,1.0365461689791714e-05,26.40931710774286,-0.00010661675597353714,-0.0005267606596188049,16.599317108539864,-0.00010238321876022841,-0.00048605742220387903,-3.268563368232031e-12,-8.778705301937803e-06,2.475926103497158e-06,4.271433728671936e-11,-8.880983700158334e-05,9.326641900308659e-06,7141.6027911,5.142562325581406e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.001226694069315416,-0.00023947531845811977,1.0,3.3993942273067426e-07,-3.535704498351004e-08,0.0,0.0
0.5350000000000004,0.6959141271529466,5.873249606876232e-07,1.1233956500897817e-06,4.944633703261381,5.550945799921448e-06,1.081679612815182e-05,25.550711724383707,2.355980736547733e-05,0.00010446862494018793,15.74071172416628,2.9961119964448948e-05,0.00014720625930040825,-1.2938056456146589e-11,-4.965292083518414e-06,6.444045585686228e-06,2.3983114621278073e-11,-9.612080598220488e-05,1.4723736333603104e-05,7578.200535286045,5.092574109589042e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00013751307861333445,3.846344170503023e-05,1.0,3.4757899811454354e-07,-5.2060949397703435e-08,0.0,0.0
0.5560000000000004,0.8031713881287518,7.0529245307254e-07,1.3524622386420751e-06,5.268089662992592,6.256045945545109e-06,1.0092981565797822e-05,24.905295561106293,-6.819090689939214e-05,-0.00014639334927667204,15.095295561346196,-5.873465466353077e-05,-0.00010329405009378215,-1.8921175369118958e-11,2.4609113287618376e-06,7.517729576522448e-06,-5.067136769668246e-12,-9.901092298130594e-05,2.218527797567187e-05,8003.849535286044,5.04185767123288e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.00043413377388602954,-0.0001775766269571773,1.0,3.404094245399843e-07,-7.468792864234346e-08,0.0,0.0
0.5770000000000004,0.917078885770659,8.163384809518555e-07,1.5981032634437183e-06,5.577988616894266,5.818816275655206e-06,1.3114188515335165e-05,24.259601706526947,-0.00011257133072569602,-0.00016085175406070946,14.449601706817424,-0.00010125875868836768,-0.00011911063120036302,-1.0824022687540734e-11,-1.1697861489711419e-06,4.95308582875801e-06,-2.4760444541228435e-11,-9.865026523883753e-05,2.7001568106033216e-05,8418.914535286041,4.9911412328767176e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.00047599601384872985,-0.0002908015235840852,1.0,3.2171148965399e-07,-8.718942262590654e-08,0.0,0.0
0.5980000000000004,1.0373519344527062,9.294410492144356e-07,1.8924405746932512e-06,5.874380279464475,5.7998526972966e-06,1.50029456750873e-05,23.640863983856182,0.00017984378798577752,-7.254373318079426e-05,13.830863983848124,0.00019235485572572064,-3.1250738378328634e-05,-6.952713896790134e-12,-1.5922379708653844e-06,3.4158943031530266e-06,-3.805637303221694e-11,-0.00010016854917768563,3.051742450095429e-05,8823.438924759725,4.941031157894738e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.00027438680393591637,0.00040276289295059365,1.0,3.1156401459561855e-07,-9.439854170384012e-08,0.0,0.0
0.6190000000000004,1.1637276645473407,1.0611184034279221e-06,2.223614189150771e-06,6.159810350721611,6.152280665508315e-06,1.527900468086337e-05,23.18463946383107,0.00035126425247582774,-0.00032157940299211034,13.374639464145647,0.0003654799566961889,-0.0002804052789615109,-8.968052128745123e-12,2.68527908668342e-06,2.7943637148779414e-06,-5.688983522680562e-11,-0.00010159901168137469,3.5291117567187923e-05,9219.462008970251,4.894559263157897e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0008901125238265895,0.0008265029131096451,1.0,3.031332752972683e-07,-1.0465925098487605e-07,0.0,0.0
0.6400000000000005,1.2959968122426628,1.199281402120722e-06,2.5504104928723886e-06,6.4356574914122495,6.631458475369087e-06,1.569538920058828e-05,22.72822558726458,-0.00024104020217513114,-0.0002017210046776179,12.918225587730786,-0.0002255997844322745,-0.0001633839935302319,-1.128733006384452e-11,6.358566022287615e-06,2.3705717026345453e-06,-7.697399191472873e-11,-9.627978238379596e-05,3.905970574288729e-05,9608.090219496567,4.8480873684210567e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0006004952053006654,-0.0006412492667619931,1.0,2.7623530634810525e-07,-1.1125511347244252e-07,0.0,0.0
0.6610000000000005,1.433958100181377,1.3437225734579488e-06,2.899025490367203e-06,6.701918551115074,6.929329209763413e-06,1.7479741386946748e-05,22.2716970314309,0.00031055999201403013,8.557905713796885e-05,12.461697031039149,0.0003266961276533214,0.00012033582608064321,-8.266250501484492e-12,5.627246462547241e-06,1.2911064783735225e-06,-9.353932063025218e-11,-8.909224038451471e-05,4.1585516191244035e-05,9989.323556338672,4.8016154736842164e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00012924303847182118,0.0007501139407993157,1.0,2.4579130401790776e-07,-1.1411077442397634e-07,0.0,0.0
0.6820000000000005,1.5774102011063582,1.4834290201575158e-06,3.2732312292938683e-06,6.9585919186477865,7.5097526364393215e-06,1.9002939764191655e-05,21.815125831598436,0.00035038127881055714,0.0002752658947122827,12.005125830929595,0.0003659593409120775,0.00030624219704459155,-7.020336777323522e-12,5.203293046633031e-06,1.0268502199319457e-06,-9.931671361586648e-11,-8.105879058918435e-05,4.097343712007736e-05,10363.162019496565,4.755143578947376e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0006349349757319879,0.0008700741214744496,1.0,2.1555248308544667e-07,-1.0840189805395478e-07,0.0,0.0
0.7030000000000005,1.7261564437109695,1.6432208432920435e-06,3.6944478892806835e-06,7.206716079488413,7.884681981510272e-06,2.1118422947736255e-05,21.506934472524115,5.316634407111405e-05,3.0643902685454574e-05,11.696934472419807,6.869648507485284e-05,5.936562142960926e-05,-2.988386209287329e-12,2.6602533867537863e-06,2.1070830610733578e-07,-1.0521963863105814e-10,-7.636398166271797e-05,4.1385311448746795e-05,10730.436774806998,4.7109270059880206e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-5.2273346787396916e-06,9.891736214677181e-05,1.0,1.9577317356692834e-07,-1.0585665214893914e-07,0.0,0.0
0.7240000000000005,1.8800595459810419,1.8092375929675875e-06,4.141871770095068e-06,7.4499641083987616,8.16699851465148e-06,2.1185979291801945e-05,21.28984176994772,-7.131219783426233e-06,5.008477122472742e-05,11.479841769867482,7.952685845815347e-06,7.68337412434595e-05,-4.2095357569237096e-12,5.8779180678161625e-06,-8.454387935077543e-07,-1.0720590031453243e-10,-7.1650748471938e-05,4.0545761632654255e-05,11094.088870615382,4.6680983233532834e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-6.227003493035864e-05,-5.928700288579239e-05,1.0,1.78136226995467e-07,-1.0045209349172667e-07,0.0,0.0
0.7450000000000006,2.0390229693742534,1.975154504007244e-06,4.607974755052248e-06,7.688650632412521,8.186360609313737e-06,2.35499533095049e-05,21.07252147396574,3.2950296179672166e-05,0.0001505748303694241,11.262521473750523,4.678086777714103e-05,0.0001750160994148883,2.187200093812658e-12,2.0812885884737404e-06,-2.5673862300733374e-06,-1.034627418591406e-10,-6.633609014351037e-05,3.7457957061072e-05,11454.374050256101,4.625269640718547e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0003390529136052004,5.1125968081646784e-05,1.0,1.5926406501204665e-07,-9.01226957532512e-08,0.0,0.0
0.7660000000000006,2.202950874557754,2.1453834375537742e-06,5.107255920067951e-06,7.92277121396276,7.946769495649347e-06,2.371285639163694e-05,20.85500456858967,-0.00026121040928119086,-0.00030790635783110165,11.045004569064035,-0.0002490824701156014,-0.0002849565102760817,3.704632666977242e-12,4.501702875648098e-06,-4.859828031092162e-06,-9.464254567447119e-11,-6.279309598857335e-05,3.304111967091855e-05,11811.292313729156,4.5824409580838104e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0008956984608083283,-0.0007406331605287112,1.0,1.4653066043157582e-07,-7.743471634962106e-08,0.0,0.0
0.7870000000000006,2.371747335794944,2.3053301673546354e-06,5.620707855062393e-06,8.152322059631473,7.187608216497672e-06,2.4914531500758545e-05,20.637321447926624,-0.00019412813344081995,-0.00046960541401809655,10.82732144848032,-0.00018491324188321185,-0.00044850794507367834,9.426307043030817e-12,3.659114335335736e-06,-8.393407712856697e-06,-7.815158498695172e-11,-5.8363643759480094e-05,2.5102568046785148e-05,12164.843661034549,4.539612275449073e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0013412261572574669,-0.000556159003473775,1.0,1.3216092393845803e-07,-5.772486669067753e-08,0.0,0.0
0.8080000000000006,2.545316354341986,2.475390348721602e-06,6.15756692553145e-06,8.377300007641049,8.374013117675858e-06,2.587960573184039e-05,20.41950190562785,-0.0001055399664215683,-9.65196918453046e-05,10.609501905742968,-9.912018044487252e-05,-7.693994670581554e-05,6.217137118434346e-12,3.312352924744353e-06,-5.8642564326896824e-06,-6.26107844895546e-11,-5.474969340837183e-05,1.7677500127129936e-05,12515.028092172275,4.496783592814337e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0003195403681278582,-0.0003088341459056595,1.0,1.2048702924406408e-07,-3.950515878612993e-08,0.0,0.0
0.8290000000000006,2.7235618715767833,2.6442516230138115e-06,6.7219451781480895e-06,8.597702514936396,8.524727118352384e-06,2.7062320199254484e-05,20.201575102062563,8.554531936534092e-05,-0.0002999928382383429,10.391575102316969,8.885967635392702e-05,-0.00028129958939606076,7.061502880800074e-12,2.1702467817291727e-06,-6.008659147084485e-06,-4.4168405613417766e-11,-5.28935132024542e-05,9.055920328769208e-06,12861.845607142337,4.4539549101796e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,0.0008873639064826955,0.00022993008866959848,1.0,1.1313201552388151e-07,-2.005857245412729e-08,0.0,0.0
0.8500000000000006,2.9063877818581823,2.811128365670558e-06,7.298780661485198e-06,8.813527644418961,7.494401656655377e-06,2.742841522459298e-05,19.98356960629112,-0.0002147748731452563,3.0292371334365506e-05,10.173569606256711,-0.00021474737336727158,4.791444797651427e-05,1.1004250240450321e-11,3.3074759629089243e-06,-9.201513694535279e-06,-2.407871770707716e-11,-5.0335533792310244e-05,-4.483620656655126e-07,13205.296205944735,4.411126227544864e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-3.705664251682638e-05,-0.0006039778190025082,1.0,1.0500389238057187e-07,-1.63861716424712e-10,0.0,0.0
0.8710000000000007,3.093700414339224,2.9787328557883618e-06,7.88719506866258e-06,9.025267594112728,8.40989101191509e-06,2.8524121257005593e-05,19.82783039565391,0.0001775087667703382,6.746569322892968e-05,10.0178303956196,0.00017430268039106962,8.384951393070857e-05,7.529084342103159e-12,2.153169097144018e-06,-6.293588886126858e-06,-5.298844782830779e-12,-4.722037913012822e-05,-9.625110383621441e-06,13545.774900555514,4.371967142857146e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.00014644893361263369,0.000513694800067283,1.0,9.591546705901649e-08,1.8769326037996368e-08,0.0,0.0
0.8920000000000007,3.2854294872651906,3.176058378519894e-06,8.49815096953106e-06,9.234179803370582,9.749633075960904e-06,3.001024805089268e-05,19.694873317971734,-0.00017794840254931721,0.00015237294539112415,9.884873317802723,-0.00018248248179348538,0.00016802009850557895,1.9021219328851104e-12,-2.6984331327200535e-07,-1.8425867806327286e-06,2.1803972528456204e-12,-4.553572498330833e-05,-1.3295990098079675e-05,13884.290054401667,4.3317717582417666e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0003917344471805537,-0.0004927273678412293,1.0,8.996952655866104e-08,2.607049090621951e-08,0.0,0.0
0.9130000000000007,3.4815163863950795,3.3899749221516033e-06,9.136432166360612e-06,9.440298093965776,1.0306371655780022e-05,3.078157603763301e-05,19.561753419096597,-0.00018486546510939358,9.361746404634929e-05,9.751753418970454,-0.00018949825517047903,0.00010934112781731496,-6.393409706616176e-13,-6.42934469022913e-07,3.9674400987715484e-07,2.463478905730022e-12,-4.609096935218629e-05,-1.3546569122051458e-05,14220.871592863205,4.291576373626387e-05,0.8,<pytvc.physics.physics_body object at 0x00000130B50F6E50>,-0.0002253537742156679,-0.0005149807966357157,1.0,8.886730201806697e-08,2.618369099865966e-08,0.0,0.0
